Size of the array, Time taken
80500, 0.004402
80600, 0.004432
80700, 0.004412
80800, 0.0044
80900, 0.004428
81000, 0.004422
81100, 0.004423
81200, 0.004447
81300, 0.004438
81400, 0.004429
81500, 0.004629
81600, 0.005001
81700, 0.004549
81800, 0.004502
81900, 0.00449
82000, 0.004761
82100, 0.004731
82200, 0.004495
82300, 0.00496
82400, 0.004514
82500, 0.004881
82600, 0.004578
82700, 0.004647
82800, 0.004937
82900, 0.004616
83000, 0.005241
83100, 0.004566
83200, 0.004787
83300, 0.004603
83400, 0.004794
83500, 0.004819
83600, 0.004576
83700, 0.004697
83800, 0.004654
83900, 0.004588
84000, 0.004603
84100, 0.004705
84200, 0.00463
84300, 0.004616
84400, 0.004647
84500, 0.004619
84600, 0.004636
84700, 0.004632
84800, 0.004649
84900, 0.004689
85000, 0.004648
85100, 0.004638
85200, 0.00467
85300, 0.004653
85400, 0.004663
85500, 0.004695
85600, 0.004663
85700, 0.004668
85800, 0.005346
85900, 0.004786
86000, 0.004705
86100, 0.004699
86200, 0.004853
86300, 0.005062
86400, 0.004724
86500, 0.005205
86600, 0.004753
86700, 0.005101
86800, 0.004895
86900, 0.004804
87000, 0.004904
87100, 0.004827
87200, 0.005246
87300, 0.004799
87400, 0.004822
87500, 0.005069
87600, 0.004828
87700, 0.004879
87800, 0.004851
87900, 0.005063
88000, 0.004892
88100, 0.004863
88200, 0.004934
88300, 0.00485
88400, 0.004838
88500, 0.00487
88600, 0.004895
88700, 0.004859
88800, 0.004924
88900, 0.005163
89000, 0.004932
89100, 0.004972
89200, 0.004895
89300, 0.004894
89400, 0.004895
89500, 0.004905
89600, 0.004912
89700, 0.004912
89800, 0.004918
89900, 0.005265
90000, 0.005107
90100, 0.005002
90200, 0.004999
90300, 0.005003
90400, 0.005031
90500, 0.005259
90600, 0.005052
90700, 0.005003
90800, 0.005109
90900, 0.005252
91000, 0.005129
91100, 0.00506
91200, 0.00524
91300, 0.005067
91400, 0.005066
91500, 0.005244
91600, 0.005043
91700, 0.00515
91800, 0.005263
91900, 0.005138
92000, 0.005075
92100, 0.005119
92200, 0.005256
92300, 0.005095
92400, 0.0051
92500, 0.005201
92600, 0.005109
92700, 0.005109
92800, 0.00513
92900, 0.005183
93000, 0.005129
93100, 0.005152
93200, 0.005135
93300, 0.005145
93400, 0.005168
93500, 0.005152
93600, 0.005155
93700, 0.005164
93800, 0.005615
93900, 0.008091
94000, 0.008436
94100, 0.008441
94200, 0.008483
94300, 0.008442
94400, 0.006187
94500, 0.005288
94600, 0.005533
94700, 0.005367
94800, 0.005504
